att0;att1;att2;IN;OUT
0;21;24;2209;653
17;7;22;1358;2152
17;7;22;2152;1358
29;19;7;2961;703
29;19;7;703;2961
9;11;12;682;318
9;11;12;318;682
12;29;12;1225;2368
12;29;12;2368;1225
29;8;8;2130;2449
29;8;8;2449;2130
27;29;21;638;744
27;29;21;744;638
6;18;14;1582;2195
6;18;14;2195;1582
10;0;19;2030;1806
10;0;19;1806;2030
27;29;14;2606;2460
27;29;14;2460;2606
3;14;1;2569;2393
3;14;1;2393;2569
13;22;9;830;2974
13;22;9;2974;830
12;21;18;2172;1634
12;21;18;1634;2172
19;16;22;2425;1078
19;16;22;1078;2425
4;10;14;2186;2008
4;10;14;2008;2186
9;17;26;2281;2196
9;17;26;2196;2281
20;23;1;1842;1115
20;23;1;1115;1842
1;21;9;2076;758
1;21;9;758;2076
20;10;28;946;2962
20;10;28;2962;946
21;8;4;2193;971
21;8;4;971;2193
19;14;2;1764;723
19;14;2;723;1764
5;10;18;1014;2188
5;10;18;2188;1014
4;13;10;2839;841
4;13;10;841;2839
4;3;19;1985;1676
4;3;19;1676;1985
19;16;4;273;1137
19;16;4;1137;273
28;23;25;709;1361
28;23;25;1361;709
18;24;18;1281;149
18;24;18;149;1281
25;5;15;125;1849
25;5;15;1849;125
12;23;9;1603;1230
12;23;9;1230;1603
20;20;15;1185;406
20;20;15;406;1185
13;27;0;1690;375
13;27;0;375;1690
19;25;11;2850;2102
19;25;11;2102;2850
12;21;19;2798;2331
12;21;19;2331;2798
22;25;2;1194;2440
22;25;2;2440;1194
26;15;6;1046;1048
26;15;6;1048;1046
4;1;23;1952;2079
4;1;23;2079;1952
3;6;20;2498;2970
3;6;20;2970;2498
10;28;13;413;1029
10;28;13;1029;413
2;12;7;128;2278
2;12;7;2278;128
1;11;4;2645;1736
1;11;4;1736;2645
4;9;24;2653;1989
4;9;24;1989;2653
9;23;0;2096;639
9;23;0;639;2096
9;28;25;49;1452
9;28;25;1452;49
0;12;6;2505;1328
0;12;6;1328;2505
16;10;4;2950;1266
16;10;4;1266;2950
19;22;6;2312;1767
19;22;6;1767;2312
25;16;25;76;115
25;16;25;115;76
11;3;0;1692;1660
11;3;0;1660;1692
2;13;21;496;2413
2;13;21;2413;496
18;7;14;2332;1156
18;7;14;1156;2332
14;20;25;1543;1633
14;20;25;1633;1543
24;0;0;2084;1267
24;0;0;1267;2084
16;1;27;984;598
16;1;27;598;984
18;11;15;1926;735
18;11;15;735;1926
0;22;10;2008;2049
0;22;10;2049;2008
3;0;15;2585;2222
3;0;15;2222;2585
18;28;19;1235;2209
18;28;19;2209;1235
29;5;10;2159;1580
29;5;10;1580;2159
22;5;26;539;2557
22;5;26;2557;539
20;18;13;748;2370
20;18;13;2370;748
12;22;7;2654;2298
12;22;7;2298;2654
17;12;5;2912;2385
17;12;5;2385;2912
3;5;26;292;250
3;5;26;250;292
6;9;6;2938;745
6;9;6;745;2938
18;3;1;733;743
18;3;1;743;733
12;17;9;2638;2504
12;17;9;2504;2638
17;0;14;2241;2271
17;0;14;2271;2241
20;4;4;2525;933
20;4;4;933;2525
8;2;10;2311;2729
8;2;10;2729;2311
15;23;16;2935;2752
15;23;16;2752;2935
19;13;27;1115;142
19;13;27;142;1115
21;4;6;166;2096
21;4;6;2096;166
1;23;6;2852;1587
1;23;6;1587;2852
25;4;23;221;2692
25;4;23;2692;221
24;1;21;231;973
24;1;21;973;231
1;8;4;934;1266
1;8;4;1266;934
11;26;16;2484;130
11;26;16;130;2484
22;0;6;1321;2167
22;0;6;2167;1321
4;6;18;2045;1344
4;6;18;1344;2045
2;9;3;1023;434
2;9;3;434;1023
0;3;26;66;1495
0;3;26;1495;66
7;10;7;922;326
7;10;7;326;922
18;9;26;836;2986
18;9;26;2986;836
24;3;3;1931;1783
24;3;3;1783;1931
16;12;0;953;53
16;12;0;53;953
13;23;21;2788;1364
13;23;21;1364;2788
26;6;23;1977;2944
26;6;23;2944;1977
19;22;19;2420;2256
19;22;19;2256;2420
10;28;24;1581;227
10;28;24;227;1581
4;19;15;1247;1620
4;19;15;1620;1247
6;14;7;797;1666
6;14;7;1666;797
7;3;24;151;1449
7;3;24;1449;151
18;6;15;2359;1089
18;6;15;1089;2359
23;21;26;806;600
23;21;26;600;806
18;24;24;12;1461
18;24;24;1461;12
15;15;3;749;2551
15;15;3;2551;749
9;6;23;1709;1281
9;6;23;1281;1709
29;8;23;816;2813
29;8;23;2813;816
20;20;18;175;2956
20;20;18;2956;175
17;24;7;2068;1805
17;24;7;1805;2068
17;2;9;1444;305
17;2;9;305;1444
6;1;22;2900;1220
6;1;22;1220;2900
18;5;9;2542;1628
18;5;9;1628;2542
19;7;18;724;675
19;7;18;675;724
13;7;6;927;1331
13;7;6;1331;927
1;5;22;1353;2328
1;5;22;2328;1353
29;23;5;1116;110
29;23;5;110;1116
22;24;0;1442;1521
22;24;0;1521;1442
16;0;24;2750;1583
16;0;24;1583;2750
2;23;9;1944;796
2;23;9;796;1944
10;26;20;1556;857
10;26;20;857;1556
2;8;1;1463;2279
2;8;1;2279;1463
14;19;8;872;2951
14;19;8;2951;872
29;2;29;1496;1628
29;2;29;1628;1496
4;7;13;902;1810
4;7;13;1810;902
19;2;9;2181;2212
19;2;9;2212;2181
22;6;25;1382;1790
22;6;25;1790;1382
3;12;24;2274;760
3;12;24;760;2274
7;17;16;1965;2018
7;17;16;2018;1965
23;4;25;1342;2369
23;4;25;2369;1342
6;2;5;200;1903
6;2;5;1903;200
17;6;10;594;2033
17;6;10;2033;594
25;16;29;421;694
25;16;29;694;421
0;15;19;1477;2966
0;15;19;2966;1477
21;5;23;159;2461
21;5;23;2461;159
3;10;24;157;1170
3;10;24;1170;157
22;20;22;2456;1895
22;20;22;1895;2456
8;29;8;829;2359
8;29;8;2359;829
2;10;9;1054;76
2;10;9;76;1054
23;2;27;1431;2539
23;2;27;2539;1431
9;17;19;1981;1022
9;17;19;1022;1981
12;6;11;2848;812
12;6;11;812;2848
17;1;12;1255;2443
17;1;12;2443;1255
22;13;16;1939;22
22;13;16;22;1939
29;13;11;158;2440
29;13;11;2440;158
0;9;19;1320;685
0;9;19;685;1320
22;16;11;590;2871
22;16;11;2871;590
7;13;8;2561;1410
7;13;8;1410;2561
18;1;19;1087;2988
18;1;19;2988;1087
14;17;25;456;73
14;17;25;73;456
14;4;19;1164;2656
14;4;19;2656;1164
23;12;18;1928;252
23;12;18;252;1928
10;6;11;153;2700
10;6;11;2700;153
12;21;24;1715;2343
12;21;24;2343;1715
22;26;0;2780;2586
22;26;0;2586;2780
1;28;20;1686;2067
1;28;20;2067;1686
6;25;29;1622;919
6;25;29;919;1622
17;4;25;2809;1346
17;4;25;1346;2809
29;16;18;584;939
29;16;18;939;584
21;3;10;1809;1335
21;3;10;1335;1809
26;24;25;2600;2041
26;24;25;2041;2600
21;18;15;1227;416
21;18;15;416;1227
15;27;11;2453;1127
15;27;11;1127;2453
15;24;10;2261;558
15;24;10;558;2261
11;7;22;553;2361
11;7;22;2361;553
18;8;24;2742;1549
18;8;24;1549;2742
4;15;12;2547;629
4;15;12;629;2547
19;22;22;1175;1136
19;22;22;1136;1175
12;11;25;1005;1031
12;11;25;1031;1005
13;25;2;2678;445
13;25;2;445;2678
19;24;20;2296;82
19;24;20;82;2296
20;13;8;1261;1637
20;13;8;1637;1261
17;27;4;81;791
17;27;4;791;81
18;16;5;2275;1265
18;16;5;1265;2275
3;16;7;2904;341
3;16;7;341;2904
4;21;2;451;1404
4;21;2;1404;451
22;17;22;1912;2106
22;17;22;2106;1912
16;9;5;2265;238
16;9;5;238;2265
27;11;26;1277;985
27;11;26;985;1277
9;11;10;2791;220
9;11;10;220;2791
21;4;1;884;458
21;4;1;458;884
29;23;8;730;1339
29;23;8;1339;730
14;22;21;1989;2102
14;22;21;2102;1989
12;14;28;1298;2073
12;14;28;2073;1298
7;18;23;2047;900
7;18;23;900;2047
8;8;23;561;443
8;8;23;443;561
19;18;15;1700;2316
19;18;15;2316;1700
22;5;2;975;753
22;5;2;753;975
3;10;13;2851;600
3;10;13;600;2851
6;2;2;2228;1454
6;2;2;1454;2228
15;18;24;1058;796
15;18;24;796;1058
15;21;2;2284;273
15;21;2;273;2284
25;17;20;686;1842
25;17;20;1842;686
26;12;14;1226;1978
26;12;14;1978;1226
13;28;23;1864;1555
13;28;23;1555;1864
7;26;22;2307;771
7;26;22;771;2307
17;6;14;1467;25
17;6;14;25;1467
29;29;21;436;2137
29;29;21;2137;436
0;16;16;1845;2586
0;16;16;2586;1845
4;24;15;393;1689
4;24;15;1689;393
6;9;21;2775;2408
6;9;21;2408;2775
10;13;11;692;1173
10;13;11;1173;692
12;28;15;2036;2340
12;28;15;2340;2036
3;14;27;2396;670
3;14;27;670;2396
21;25;18;1742;2808
21;25;18;2808;1742
18;27;6;1185;418
18;27;6;418;1185
29;16;0;1319;767
29;16;0;767;1319
27;1;12;682;1687
27;1;12;1687;682
6;5;13;2087;2144
6;5;13;2144;2087
25;1;22;2807;193
25;1;22;193;2807
19;19;4;1205;541
19;19;4;541;1205
23;6;24;789;469
23;6;24;469;789
15;18;24;345;602
15;18;24;602;345
9;24;12;326;106
9;24;12;106;326
2;6;6;1488;202
2;6;6;202;1488
20;14;13;1131;2349
20;14;13;2349;1131
28;0;20;433;319
28;0;20;319;433
15;25;25;187;91
15;25;25;91;187
7;24;24;1830;1817
7;24;24;1817;1830
15;6;3;310;2095
15;6;3;2095;310
1;28;23;1341;800
1;28;23;800;1341
27;19;10;2956;1401
27;19;10;1401;2956
21;13;11;837;2315
21;13;11;2315;837
12;6;16;1510;326
12;6;16;326;1510
29;9;19;2710;851
29;9;19;851;2710
3;26;21;2778;1588
3;26;21;1588;2778
8;1;7;1552;946
8;1;7;946;1552
10;15;2;1090;464
10;15;2;464;1090
8;26;14;2683;2559
8;26;14;2559;2683
24;2;4;2871;1289
24;2;4;1289;2871
17;28;27;734;1289
17;28;27;1289;734
26;10;13;1811;1154
26;10;13;1154;1811
12;9;23;315;1859
12;9;23;1859;315
5;17;27;2862;403
5;17;27;403;2862
28;17;17;2575;1007
28;17;17;1007;2575
14;16;27;232;1385
14;16;27;1385;232
1;9;1;2366;414
1;9;1;414;2366
8;21;1;878;967
8;21;1;967;878
1;12;20;909;922
1;12;20;922;909
21;1;6;1563;2440
21;1;6;2440;1563
9;29;26;1196;1970
9;29;26;1970;1196
24;15;8;513;746
24;15;8;746;513
16;25;28;1192;1207
16;25;28;1207;1192
6;6;10;2786;68
6;6;10;68;2786
25;9;4;1884;2995
25;9;4;2995;1884
16;5;24;333;2222
16;5;24;2222;333
13;24;11;831;2318
13;24;11;2318;831
9;4;5;576;2252
9;4;5;2252;576
28;11;8;1248;2282
28;11;8;2282;1248
12;7;2;1665;2919
12;7;2;2919;1665
16;4;24;2469;1762
16;4;24;1762;2469
26;25;19;406;1079
26;25;19;1079;406
7;24;29;26;2523
7;24;29;2523;26
13;28;26;577;352
13;28;26;352;577
3;4;23;1434;361
3;4;23;361;1434
10;7;0;117;1389
10;7;0;1389;117
14;14;23;364;692
14;14;23;692;364
17;28;5;420;241
17;28;5;241;420
8;19;1;2319;1792
8;19;1;1792;2319
26;20;19;821;2987
26;20;19;2987;821
0;27;17;2283;2249
0;27;17;2249;2283
28;24;20;1536;583
28;24;20;583;1536
17;8;6;1795;724
17;8;6;724;1795
2;6;24;1060;480
2;6;24;480;1060
12;17;0;2213;644
12;17;0;644;2213
1;17;11;1283;127
1;17;11;127;1283
17;25;12;2211;2042
17;25;12;2042;2211
22;17;0;1540;1058
22;17;0;1058;1540
19;4;14;911;2297
19;4;14;2297;911
9;28;12;2040;61
9;28;12;61;2040
16;20;20;294;1403
16;20;20;1403;294
15;13;1;2616;1567
15;13;1;1567;2616
9;28;24;404;1774
9;28;24;1774;404
20;21;16;211;910
20;21;16;910;211
24;23;4;923;638
24;23;4;638;923
14;24;11;2727;704
14;24;11;704;2727
15;17;29;1348;1029
15;17;29;1029;1348
10;23;20;1751;2198
10;23;20;2198;1751
16;3;26;625;263
16;3;26;263;625
14;21;14;1632;2778
14;21;14;2778;1632
9;14;9;1688;15
9;14;9;15;1688
4;5;8;1735;2760
4;5;8;2760;1735
8;26;6;1179;375
8;26;6;375;1179
5;18;15;2351;1296
5;18;15;1296;2351
25;14;25;151;257
25;14;25;257;151
0;6;7;2404;1650
0;6;7;1650;2404
5;11;13;1095;1655
5;11;13;1655;1095
7;2;1;2315;2703
7;2;1;2703;2315
29;16;26;13;2371
29;16;26;2371;13
0;5;0;1090;1404
0;5;0;1404;1090
28;12;11;860;1159
28;12;11;1159;860
22;12;5;209;1864
22;12;5;1864;209
22;27;18;1685;754
22;27;18;754;1685
26;0;12;2245;1881
26;0;12;1881;2245
23;27;0;1723;1946
23;27;0;1946;1723
16;2;27;532;358
16;2;27;358;532
29;28;19;1;2958
29;28;19;2958;1
28;23;27;1729;1153
28;23;27;1153;1729
16;21;19;2310;2491
16;21;19;2491;2310
5;15;22;1827;372
5;15;22;372;1827
20;3;0;631;1486
20;3;0;1486;631
14;24;8;246;2854
14;24;8;2854;246
28;21;20;682;2152
28;21;20;2152;682
21;2;25;979;1891
21;2;25;1891;979
4;26;13;833;927
4;26;13;927;833
5;6;1;704;45
5;6;1;45;704
5;9;4;431;776
5;9;4;776;431
0;25;23;2897;1054
0;25;23;1054;2897
19;8;22;697;2550
19;8;22;2550;697
26;0;29;2947;2028
26;0;29;2028;2947
0;12;22;1142;2801
0;12;22;2801;1142
11;4;26;229;862
11;4;26;862;229
5;1;12;2311;582
5;1;12;582;2311
22;9;10;1112;2675
22;9;10;2675;1112
11;6;14;982;2968
11;6;14;2968;982
21;27;27;1638;59
21;27;27;59;1638
13;16;24;2636;507
13;16;24;507;2636
4;28;12;505;1586
4;28;12;1586;505
16;1;26;2335;2941
16;1;26;2941;2335
6;12;16;1446;1752
6;12;16;1752;1446
16;15;27;2562;806
16;15;27;806;2562
1;0;16;590;3
1;0;16;3;590
20;1;12;1291;858
20;1;12;858;1291
11;1;13;243;1406
11;1;13;1406;243
10;2;17;463;1597
10;2;17;1597;463
2;24;17;2306;592
2;24;17;592;2306
4;9;24;384;1949
4;9;24;1949;384
0;4;16;1295;1048
0;4;16;1048;1295
5;4;19;2656;2621
5;4;19;2621;2656
20;4;1;1550;217
20;4;1;217;1550
18;22;6;1287;1000
18;22;6;1000;1287
8;15;14;2315;1988
8;15;14;1988;2315
21;6;21;1467;1048
21;6;21;1048;1467
18;10;2;1200;2508
18;10;2;2508;1200
18;4;0;1220;526
18;4;0;526;1220
14;9;26;1315;42
14;9;26;42;1315
11;10;23;1120;1473
11;10;23;1473;1120
12;21;6;2644;437
12;21;6;437;2644
15;25;17;2557;2069
15;25;17;2069;2557
24;9;14;1941;2126
24;9;14;2126;1941
10;24;6;2414;428
10;24;6;428;2414
2;17;29;239;238
2;17;29;238;239
23;27;8;629;1057
23;27;8;1057;629
14;12;27;791;1204
14;12;27;1204;791
7;1;17;1099;592
7;1;17;592;1099
11;4;9;657;2850
11;4;9;2850;657
26;6;18;1848;1186
26;6;18;1186;1848
23;10;28;2805;2918
23;10;28;2918;2805
6;27;25;2041;771
6;27;25;771;2041
16;13;10;2469;660
16;13;10;660;2469
4;21;25;1260;2206
4;21;25;2206;1260
13;23;17;899;751
13;23;17;751;899
18;15;28;2659;1499
18;15;28;1499;2659
6;21;29;2791;2548
6;21;29;2548;2791
19;24;11;1203;464
19;24;11;464;1203
11;17;27;1497;377
11;17;27;377;1497
26;24;16;1729;2941
26;24;16;2941;1729
12;19;2;143;1304
12;19;2;1304;143
13;4;28;2125;1431
13;4;28;1431;2125
16;20;1;2655;2795
16;20;1;2795;2655
7;15;2;1480;521
7;15;2;521;1480
21;1;19;2077;1157
21;1;19;1157;2077
20;11;24;669;827
20;11;24;827;669
8;12;3;1915;2109
8;12;3;2109;1915
17;2;2;964;2435
17;2;2;2435;964
4;6;17;432;625
4;6;17;625;432
6;7;9;1927;1795
6;7;9;1795;1927
14;18;10;2938;172
14;18;10;172;2938
18;19;8;933;2888
18;19;8;2888;933
4;14;13;1348;2052
4;14;13;2052;1348
28;11;14;250;861
28;11;14;861;250
9;6;22;2422;21
9;6;22;21;2422
13;20;22;966;2607
13;20;22;2607;966
6;24;29;2479;1051
6;24;29;1051;2479
2;27;9;1251;2242
2;27;9;2242;1251
26;3;28;2618;2840
26;3;28;2840;2618
25;24;27;282;753
25;24;27;753;282
28;11;27;1015;719
28;11;27;719;1015
18;28;1;2544;1236
18;28;1;1236;2544
6;17;3;144;1307
6;17;3;1307;144
5;0;26;594;2018
5;0;26;2018;594
3;13;14;381;736
3;13;14;736;381
27;25;7;1448;2232
27;25;7;2232;1448
11;25;23;2574;456
11;25;23;456;2574
13;26;28;523;235
13;26;28;235;523
9;12;25;1595;2572
9;12;25;2572;1595
1;4;11;2254;968
1;4;11;968;2254
27;11;20;577;1715
27;11;20;1715;577
18;27;16;2422;2375
18;27;16;2375;2422
23;8;3;443;706
23;8;3;706;443
12;23;0;1747;1392
12;23;0;1392;1747
3;6;29;113;1514
3;6;29;1514;113
24;20;1;1087;320
24;20;1;320;1087
3;29;12;712;2287
3;29;12;2287;712
20;23;3;493;2556
20;23;3;2556;493
17;26;6;401;1827
17;26;6;1827;401
16;26;12;2575;286
16;26;12;286;2575
1;25;28;2793;829
1;25;28;829;2793
15;10;19;2931;2578
15;10;19;2578;2931
9;20;6;2087;1149
9;20;6;1149;2087
23;0;8;417;1200
23;0;8;1200;417
0;8;24;1036;451
0;8;24;451;1036
1;29;23;1580;1767
1;29;23;1767;1580
15;1;10;2144;2862
15;1;10;2862;2144
26;20;9;1726;1777
26;20;9;1777;1726
21;16;25;198;794
21;16;25;794;198
7;16;27;2609;515
7;16;27;515;2609
20;28;27;2712;493
20;28;27;493;2712
22;12;15;2156;404
22;12;15;404;2156
1;24;6;1372;2106
1;24;6;2106;1372
24;9;19;1751;1594
24;9;19;1594;1751
10;26;9;113;243
10;26;9;243;113
5;15;12;357;308
5;15;12;308;357
8;16;4;2666;2035
8;16;4;2035;2666
0;16;0;910;1897
0;16;0;1897;910
14;23;9;895;201
14;23;9;201;895
4;11;14;2448;1808
4;11;14;1808;2448
9;17;13;867;2471
9;17;13;2471;867
2;8;11;974;671
2;8;11;671;974
7;15;28;735;2918
7;15;28;2918;735
28;20;27;2158;732
28;20;27;732;2158
25;5;8;1186;1271
25;5;8;1271;1186
0;12;24;155;617
0;12;24;617;155
5;5;11;565;2512
5;5;11;2512;565
0;1;19;598;354
0;1;19;354;598
12;13;21;2045;1919
12;13;21;1919;2045
12;20;23;797;166
12;20;23;166;797
1;24;3;212;2191
1;24;3;2191;212
1;6;7;2196;1426
1;6;7;1426;2196
9;18;10;679;121
9;18;10;121;679
18;17;29;806;523
18;17;29;523;806
14;2;18;1314;2969
14;2;18;2969;1314
4;27;22;1082;2080
4;27;22;2080;1082
9;11;19;2141;7
9;11;19;7;2141
25;18;8;2924;1933
25;18;8;1933;2924
22;14;10;2143;553
22;14;10;553;2143
23;3;3;203;552
23;3;3;552;203
0;15;9;1016;1945
0;15;9;1945;1016
1;12;17;2760;1847
1;12;17;1847;2760
10;5;8;2354;1673
10;5;8;1673;2354
5;5;17;2655;1793
5;5;17;1793;2655
11;4;25;1946;129
11;4;25;129;1946
5;9;29;2927;1451
5;9;29;1451;2927
14;15;2;2516;1765
14;15;2;1765;2516
27;6;29;2133;167
27;6;29;167;2133
16;20;10;681;871
16;20;10;871;681
2;13;16;803;218
2;13;16;218;803
15;29;22;1580;1687
15;29;22;1687;1580
21;4;3;1064;480
21;4;3;480;1064
26;7;10;2126;84
26;7;10;84;2126
24;24;14;1318;822
24;24;14;822;1318
23;18;24;2223;2173
23;18;24;2173;2223
14;18;1;832;644
14;18;1;644;832
7;2;1;2423;1685
7;2;1;1685;2423
0;17;26;2755;2910
0;17;26;2910;2755
7;13;14;2258;1965
7;13;14;1965;2258
15;14;7;2588;1290
15;14;7;1290;2588
9;1;19;2735;1636
9;1;19;1636;2735
20;28;27;866;1862
20;28;27;1862;866
14;4;6;2994;30
14;4;6;30;2994
29;4;5;2456;2614
29;4;5;2614;2456
20;20;0;994;2005
20;20;0;2005;994
16;25;8;652;1716
16;25;8;1716;652
14;0;20;1629;1924
14;0;20;1924;1629
13;5;25;1426;1689
13;5;25;1689;1426
29;21;6;1375;861
29;21;6;861;1375
21;27;8;1891;57
21;27;8;57;1891
22;28;0;415;1287
22;28;0;1287;415
19;15;6;1014;1412
19;15;6;1412;1014
1;3;11;2799;939
1;3;11;939;2799
12;1;19;2994;1620
12;1;19;1620;2994
18;17;9;2431;2529
18;17;9;2529;2431
2;25;20;668;110
2;25;20;110;668
6;12;1;1239;2843
6;12;1;2843;1239
23;13;23;1928;920
23;13;23;920;1928
7;26;6;416;1132
7;26;6;1132;416
2;6;4;2136;1714
2;6;4;1714;2136
11;26;27;2055;150
11;26;27;150;2055
7;26;3;2882;1149
7;26;3;1149;2882
21;28;20;2149;1521
21;28;20;1521;2149
6;13;19;1339;206
6;13;19;206;1339
23;12;6;1980;31
23;12;6;31;1980
11;26;17;970;8
11;26;17;8;970
2;17;16;2401;2241
2;17;16;2241;2401
15;29;10;2963;2859
15;29;10;2859;2963
0;23;3;806;23
0;23;3;23;806
22;2;26;598;1077
22;2;26;1077;598
25;14;13;2489;2144
25;14;13;2144;2489
27;14;24;1777;2535
27;14;24;2535;1777
6;24;14;1130;1317
6;24;14;1317;1130
10;27;18;2216;652
10;27;18;652;2216
6;0;23;896;2519
6;0;23;2519;896
3;12;22;755;2045
3;12;22;2045;755
18;23;4;1868;347
18;23;4;347;1868
1;9;8;1936;1863
1;9;8;1863;1936
14;10;9;1381;1509
14;10;9;1509;1381
11;22;6;2328;1268
11;22;6;1268;2328
27;10;19;1539;1634
27;10;19;1634;1539
27;6;4;2004;152
27;6;4;152;2004
22;29;3;1400;2800
22;29;3;2800;1400
25;13;27;1609;387
25;13;27;387;1609
19;11;0;558;723
19;11;0;723;558
6;27;3;1351;1995
6;27;3;1995;1351
16;18;17;2513;448
16;18;17;448;2513
18;15;14;2109;1264
18;15;14;1264;2109
11;11;9;40;1640
11;11;9;1640;40
22;10;23;2367;1986
22;10;23;1986;2367
19;14;12;1811;1766
19;14;12;1766;1811
4;11;18;1399;530
4;11;18;530;1399
8;10;22;1788;2605
8;10;22;2605;1788
21;15;21;1719;1123
21;15;21;1123;1719
15;15;27;193;2503
15;15;27;2503;193
18;2;25;2339;2598
18;2;25;2598;2339
1;13;28;2311;1797
1;13;28;1797;2311
14;5;29;2397;1295
14;5;29;1295;2397
9;1;23;2599;86
9;1;23;86;2599
13;28;14;1803;299
13;28;14;299;1803
7;9;15;2873;679
7;9;15;679;2873
27;22;17;282;657
27;22;17;657;282
19;14;20;59;390
19;14;20;390;59
9;11;25;1477;2384
9;11;25;2384;1477
5;29;9;1643;904
5;29;9;904;1643
1;5;25;340;2674
1;5;25;2674;340
2;21;25;1619;502
2;21;25;502;1619
21;5;25;2050;2595
21;5;25;2595;2050
15;11;19;128;2996
15;11;19;2996;128
22;28;15;73;1202
22;28;15;1202;73
28;29;12;1907;87
28;29;12;87;1907
9;12;0;1167;1478
9;12;0;1478;1167
9;5;3;1082;2884
9;5;3;2884;1082
2;0;7;124;1056
2;0;7;1056;124
6;13;8;2220;377
6;13;8;377;2220
11;20;23;752;2495
11;20;23;2495;752
9;5;9;110;60
9;5;9;60;110
14;12;16;1897;13
14;12;16;13;1897
24;17;20;681;1406
24;17;20;1406;681
27;1;13;735;1414
27;1;13;1414;735
1;12;2;167;396
1;12;2;396;167
22;21;14;1739;1209
22;21;14;1209;1739
0;14;14;1053;947
0;14;14;947;1053
28;1;14;940;285
28;1;14;285;940
4;24;8;2087;1791
4;24;8;1791;2087
7;22;1;1658;1354
7;22;1;1354;1658
11;8;18;2390;1665
11;8;18;1665;2390
13;17;11;733;1643
13;17;11;1643;733
24;27;28;215;569
24;27;28;569;215
4;20;18;651;2113
4;20;18;2113;651
24;21;4;725;1257
24;21;4;1257;725
24;20;17;182;2874
24;20;17;2874;182
28;9;17;72;1045
28;9;17;1045;72
6;0;24;597;2410
6;0;24;2410;597
26;28;29;1472;2838
26;28;29;2838;1472
13;25;4;786;1931
13;25;4;1931;786
7;22;0;1874;2930
7;22;0;2930;1874
0;24;18;1197;2271
0;24;18;2271;1197
22;17;7;209;2555
22;17;7;2555;209
16;20;3;2397;822
16;20;3;822;2397
4;7;16;2511;2146
4;7;16;2146;2511
10;8;4;762;2179
10;8;4;2179;762
17;9;12;1913;305
17;9;12;305;1913
6;29;21;1717;500
6;29;21;500;1717
16;25;12;2415;2320
16;25;12;2320;2415
2;17;4;1634;1705
2;17;4;1705;1634
12;0;25;656;1616
12;0;25;1616;656
23;15;9;1739;1928
23;15;9;1928;1739
11;22;13;2482;1580
11;22;13;1580;2482
22;13;5;746;461
22;13;5;461;746
5;15;8;105;1069
5;15;8;1069;105
5;27;1;1718;254
5;27;1;254;1718
8;11;24;971;367
8;11;24;367;971
28;13;21;2280;1174
28;13;21;1174;2280
10;6;14;2017;256
10;6;14;256;2017
26;25;3;672;2113
26;25;3;2113;672
24;25;12;2965;822
24;25;12;822;2965
13;29;22;1523;2875
13;29;22;2875;1523
27;4;0;1262;58
27;4;0;58;1262
28;10;29;1052;172
28;10;29;172;1052
29;25;19;2684;815
29;25;19;815;2684
20;3;10;1925;2902
20;3;10;2902;1925
2;3;2;2618;2021
2;3;2;2021;2618
9;2;7;2109;42
9;2;7;42;2109
5;16;12;1545;2942
5;16;12;2942;1545
12;2;27;2924;548
12;2;27;548;2924
2;8;12;894;2897
2;8;12;2897;894
17;21;5;530;722
17;21;5;722;530
17;12;5;1486;787
17;12;5;787;1486
27;14;9;2455;2824
27;14;9;2824;2455
28;13;3;2603;812
28;13;3;812;2603
27;9;20;236;714
27;9;20;714;236
10;26;1;1638;2456
10;26;1;2456;1638
8;14;20;2071;1869
8;14;20;1869;2071
19;2;24;1620;1254
19;2;24;1254;1620
27;15;17;768;1869
27;15;17;1869;768
3;28;13;2973;2759
3;28;13;2759;2973
5;22;0;362;1138
5;22;0;1138;362
17;7;20;887;2926
17;7;20;2926;887
15;14;25;1381;1987
15;14;25;1987;1381
2;11;14;1065;2585
2;11;14;2585;1065
19;26;15;2832;2471
19;26;15;2471;2832
11;26;8;1366;2641
11;26;8;2641;1366
28;26;2;965;34
28;26;2;34;965
14;25;5;2583;838
14;25;5;838;2583
4;5;22;1586;1696
4;5;22;1696;1586
26;3;6;28;1771
26;3;6;1771;28
4;2;24;2070;734
4;2;24;734;2070
28;27;13;2576;1867
28;27;13;1867;2576
15;18;0;1086;2343
15;18;0;2343;1086
3;14;5;700;1290
3;14;5;1290;700
11;2;22;2694;77
11;2;22;77;2694
13;23;14;46;628
13;23;14;628;46
24;3;10;856;1497
24;3;10;1497;856
26;12;28;1165;2247
26;12;28;2247;1165
6;6;8;2126;2119
6;6;8;2119;2126
17;22;9;1658;792
17;22;9;792;1658
13;28;8;1380;2718
13;28;8;2718;1380
28;0;25;2845;2471
28;0;25;2471;2845
1;0;13;959;2163
1;0;13;2163;959
15;24;20;2829;751
15;24;20;751;2829
10;2;5;2481;2319
10;2;5;2319;2481
10;26;14;1927;532
10;26;14;532;1927
9;1;8;2428;1192
9;1;8;1192;2428
4;19;19;726;1914
4;19;19;1914;726
13;23;13;1274;143
13;23;13;143;1274
12;15;6;1652;383
12;15;6;383;1652
14;2;1;2514;2076
14;2;1;2076;2514
28;13;10;2025;2835
28;13;10;2835;2025
9;29;11;1266;2270
9;29;11;2270;1266
1;11;15;1967;2789
1;11;15;2789;1967
10;3;14;723;2770
10;3;14;2770;723
